,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,Salary,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,MeanHrsWorked,MaxHrsWorked,SumHrsWorked,StdHrsWorked,SickDays,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PaytoEffortRatio,SatisfactionRatio,DevelopmentRatio,FlightRatio,AgeGroup
1188,1201,35,0,Travel_Rarely,Human Resources,8.699194,1,Life Sciences,Male,2,Research Scientist,Married,111297.38265072,1.0,18,0,4.0,3,4,1,1,6.591452476572779,7.763333333333334,1641.2716666666668,1.4540395486950002,11,3.0,4.0,3.0,3,3,67.81167609915482,5.461618683886526,2.5,0.0833333333333333,30-35
1189,1202,29,0,Travel_Rarely,Research & Development,0.621371,3,Medical,Male,3,Sales Executive,Married,59689.28233295999,4.0,11,0,10.0,5,4,0,3,9.541850736278334,10.625,2375.920833333333,1.6461189954122222,7,4.0,2.0,3.0,2,3,25.12258889081672,2.5152353210422222,8.0,0.1,24-29
1190,1203,29,0,Travel_Rarely,Research & Development,3.106855,3,Medical,Male,2,Sales Representative,Single,105236.49613932,1.0,19,0,5.0,3,5,0,4,5.912928380187222,6.765833333333333,1472.319166666667,1.0433586318266668,7,4.0,1.0,1.0,3,3,71.47668693166278,0.6764837560696697,5.0,0.05,24-29
1191,1204,50,1,Travel_Rarely,Research & Development,10.563307,3,Medical,Male,1,Research Scientist,Divorced,241432.27924032,4.0,15,2,20.0,1,3,2,0,9.345834448906668,10.510833333333334,2327.112777777778,1.6190970054133336,7,4.0,1.0,3.0,3,3,103.74756287955675,1.2839944967571977,1.3333333333333333,0.05,48-53
1192,1205,39,0,Travel_Rarely,Sales,15.534275,3,Medical,Male,2,Sales Executive,Married,274495.46014044003,0.0,11,0,21.0,3,20,9,6,7.086806113342223,8.27277777777778,1764.6147222222223,1.7572108732927778,14,2.0,4.0,2.0,4,3,155.5554630048429,2.2577166277876635,0.5,0.0,36-41
1193,1206,31,0,Non-Travel,Research & Development,4.970968,4,Life Sciences,Female,4,Sales Executive,Single,205262.02318608,0.0,12,0,10.0,3,9,1,7,6.897623828647779,8.124722222222223,1717.5083333333334,1.7107110366947222,14,2.0,1.0,3.0,3,3,119.51151514223412,0.8698647750375,3.5,0.0,30-35
1194,1207,26,0,Travel_Rarely,Research & Development,6.835081,4,Medical,Male,2,Manager,Single,129271.04609832,0.0,20,0,5.0,3,4,0,0,7.199443328870833,8.396666666666668,1792.661388888889,1.5061487418058337,10,4.0,3.0,3.0,3,4,72.11124582676688,5.000386607063725,5.0,0.0,24-29
1195,1208,36,0,Travel_Frequently,Research & Development,3.106855,1,Technical Degree,Male,1,Sales Executive,Married,18935.04544596,4.0,12,0,17.0,2,5,0,3,7.416067603748056,8.772222222222224,1846.6008333333327,1.4704007713269445,9,3.0,4.0,3.0,3,3,10.254000271287651,4.854324680347536,3.0,0.0784313725490196,36-41
1196,1209,39,0,Travel_Rarely,Research & Development,1.242742,1,Medical,Female,1,Research Scientist,Married,66586.15319076,4.0,14,2,9.0,3,7,1,7,5.731063141454444,6.894444444444445,1427.0347222222222,1.3829716047230558,13,4.0,1.0,3.0,3,3,46.66049967380612,2.0938523453354603,3.0,0.1111111111111111,36-41
1197,1210,27,0,Travel_Rarely,Research & Development,4.970968,2,Medical,Male,1,Laboratory Technician,Married,228808.91560968,1.0,20,1,6.0,3,6,0,3,8.540660419455556,10.19,2126.6244444444446,2.5461199410702777,20,2.0,2.0,3.0,3,4,107.59253530044587,1.405043569308071,5.0,0.0833333333333333,24-29
1198,1211,49,0,Travel_Frequently,Research & Development,3.728226,1,Medical,Male,3,Healthcare Representative,Married,41743.48503024,2.0,18,1,17.0,2,9,0,8,6.061966755912501,7.250555555555556,1509.4297222222222,1.4518551297905558,13,4.0,2.0,2.0,2,3,27.65513651658068,2.63940741416876,6.0,0.0294117647058823,48-53
1199,1212,34,0,Travel_Rarely,Sales,2.485484,3,Medical,Female,1,Sales Executive,Married,17569.604346840002,2.0,14,1,6.0,6,4,1,2,5.94161423471639,7.418333333333333,1479.4619444444445,1.783127502711111,20,2.0,3.0,4.0,3,3,11.875671701334364,4.03930633190049,4.0,0.1666666666666666,30-35
1200,1213,41,1,Travel_Rarely,Research & Development,4.349597,2,Life Sciences,Female,1,Research Scientist,Single,29245.51905156,8.0,12,1,8.0,2,6,0,5,8.037553547523334,9.57638888888889,2001.3508333333327,2.199595717155556,17,2.0,4.0,1.0,3,3,14.612889736503805,0.9953277390562572,4.0,0.5,36-41
1201,1214,49,0,Travel_Frequently,Sales,0.621371,4,Life Sciences,Female,2,Manufacturing Director,Married,80951.1508764,1.0,21,1,10.0,2,10,1,7,6.362724230254167,7.452222222222222,1584.3183333333334,1.5218072844483337,13,3.0,2.0,3.0,3,4,51.095256031079614,2.8289769206736417,2.5,0.0333333333333333,48-53
1202,1215,37,1,Travel_Rarely,Research & Development,1.242742,3,Life Sciences,Male,1,Sales Executive,Single,78680.06006867999,6.0,19,0,7.0,2,0,0,0,8.418538598839723,9.50611111111111,2096.216111111112,0.9831661272244444,3,4.0,3.0,3.0,3,3,37.53432656663208,4.276276645564311,3.0,0.2142857142857142,36-41
1203,1216,33,0,Travel_Frequently,Research & Development,6.21371,2,Medical,Male,2,Research Scientist,Married,47651.1077448,1.0,14,0,8.0,3,8,3,0,9.0256135653725,10.275,2247.377777777778,2.0534472186108337,12,4.0,3.0,3.0,3,3,21.202980743147567,3.988648498991462,1.25,0.03125,30-35
1204,1217,27,0,Travel_Rarely,Sales,3.106855,4,Medical,Female,4,Manufacturing Director,Married,61305.518736000005,9.0,17,1,6.0,3,2,2,2,6.070396028558611,7.354444444444445,1511.528611111111,1.4602957807230557,13,1.0,2.0,3.0,2,3,40.558622764629554,0.9884033878140028,2.6666666666666665,1.5,24-29
1205,1218,32,0,Travel_Frequently,Research & Development,5.592339,2,Medical,Female,2,Research Scientist,Single,48765.75354,0.0,16,1,8.0,2,7,3,6,6.838612226684445,8.136666666666668,1702.8144444444445,1.7595363576827778,15,4.0,4.0,2.0,2,3,28.63832503835154,4.6793119626135775,1.25,0.0,30-35
1206,1219,59,0,Travel_Rarely,Sales,1.242742,2,Marketing,Female,5,Sales Representative,Married,28785.72766104,4.0,12,1,12.0,3,1,0,0,9.3903547523425,10.713055555555556,2338.1983333333333,2.4814026511925,16,3.0,1.0,2.0,3,3,12.311071841370742,0.6389534962460552,9.0,0.1111111111111111,54-59
1207,1220,30,0,Travel_Rarely,Research & Development,6.835081,4,Medical,Male,2,Laboratory Technician,Divorced,239216.92072236,1.0,17,2,1.0,2,1,0,0,6.1841309683175,7.254166666666666,1539.848611111111,1.1689630265908335,8,4.0,3.0,3.0,3,3,155.3509344985205,5.821351485671143,6.0,0.25,30-35
1208,1221,38,0,Travel_Frequently,Sales,11.184678,4,Life Sciences,Male,2,Healthcare Representative,Single,57989.44749528,0.0,15,1,10.0,1,9,1,8,7.804788041053056,8.574722222222222,1943.3922222222225,1.2661902399358334,6,4.0,3.0,3.0,3,3,29.8392917457344,4.612553193070792,2.0,0.0,36-41
1209,1222,36,0,Travel_Rarely,Research & Development,4.349597,3,Life Sciences,Male,1,Sales Executive,Married,128239.99873776,6.0,23,1,17.0,2,7,7,7,7.612002454261389,8.631944444444445,1895.388611111111,1.3324097158408337,7,3.0,3.0,2.0,3,4,67.65894760894622,2.3646865733632483,0.5,0.1176470588235294,36-41
1210,1223,35,0,Travel_Rarely,Human Resources,1.864113,4,Human Resources,Male,2,Manager,Married,45895.54061736,0.0,11,0,6.0,2,5,0,3,7.106880856760278,8.349722222222223,1769.6133333333332,1.697791850997778,13,1.0,2.0,3.0,3,3,25.93534969071963,0.844252228358749,4.0,0.0,30-35
1211,1224,29,0,Travel_Rarely,Sales,18.019759,4,Life Sciences,Male,2,Laboratory Technician,Single,29635.645079880003,0.0,11,1,10.0,3,9,0,8,10.121699018295278,11.510555555555555,2520.303055555556,2.491138816096389,14,4.0,3.0,3.0,2,3,11.758762508561636,3.5567151260800096,6.0,0.0,24-29
1212,1225,31,0,Travel_Rarely,Research & Development,1.242742,2,Medical,Male,2,Laboratory Technician,Divorced,55383.96294899999,1.0,15,1,5.0,3,5,4,3,5.755578982596945,7.196944444444444,1433.1391666666666,1.817022829040278,22,3.0,3.0,2.0,3,3,38.64520922822685,2.384698591352481,1.2,0.0833333333333333,30-35
1213,1226,34,0,Travel_Rarely,Research & Development,17.398388,3,Technical Degree,Male,1,Laboratory Technician,Divorced,150379.65084492,0.0,11,3,3.0,1,2,1,2,6.971939982150556,8.3025,1736.0130555555556,2.138697822013333,21,2.0,4.0,3.0,2,3,86.62357138598578,3.4423704250817417,2.5,0.0,30-35
1214,1227,28,1,Travel_Rarely,Research & Development,0.621371,4,Life Sciences,Male,5,Research Director,Single,140668.29935423998,5.0,13,0,6.0,2,4,0,3,9.851633199464446,11.384166666666667,2453.056666666667,2.5171811000022224,15,3.0,3.0,3.0,3,3,57.34408881201547,2.740662330126925,7.0,0.2777777777777778,24-29
1215,1228,29,0,Travel_Rarely,Research & Development,9.941936,2,Life Sciences,Female,4,Laboratory Technician,Divorced,50799.98211624,1.0,14,0,10.0,3,10,8,8,7.391375502007778,8.856111111111112,1840.4525,2.091567587763333,18,2.0,1.0,3.0,4,3,27.601897965983905,0.8117568913080079,0.7777777777777778,0.05,24-29
1216,1229,32,0,Travel_Rarely,Human Resources,13.670162,3,Human Resources,Female,2,Research Director,Divorced,103745.65738823998,0.0,19,0,7.0,3,6,0,5,10.051653279785556,11.507777777777775,2502.8616666666667,2.5683879231900004,15,1.0,2.0,2.0,3,3,41.45081558838582,0.39794448621146,5.0,0.0,30-35
1217,1230,22,0,Non-Travel,Research & Development,4.970968,3,Life Sciences,Female,3,Sales Executive,Divorced,151187.76904644002,1.0,16,1,1.0,2,1,0,0,9.440529897367222,10.872222222222222,2350.6919444444443,2.3260076206105555,14,4.0,4.0,2.0,4,3,64.31628329852099,3.3896402371358594,6.0,0.25,18-23
1218,1231,53,0,Travel_Rarely,Research & Development,6.835081,3,Medical,Male,2,Manager,Married,29384.84977596,2.0,13,0,31.0,3,25,3,7,7.629564926371945,8.693611111111112,1899.7616666666668,1.744385638009167,12,1.0,4.0,3.0,3,3,15.4676506487884,1.572828872393686,1.25,0.064516129032258,48-53
1219,1232,38,0,Travel_Rarely,Research & Development,18.019759,3,Life Sciences,Female,1,Manufacturing Director,Single,51858.89562167999,5.0,14,0,6.0,0,3,1,2,9.335107095046668,10.579166666666667,2324.441666666667,1.834558191370556,9,4.0,4.0,3.0,3,3,22.31025900342232,5.141879949665435,0.5,0.2083333333333333,36-41
1220,1233,24,0,Non-Travel,Research & Development,0.621371,5,Life Sciences,Male,3,Research Scientist,Divorced,130692.2194872,0.0,16,0,5.0,2,4,1,3,6.741510486390001,7.994722222222222,1678.6361111111112,1.110747381001111,6,1.0,3.0,2.0,2,3,77.85619445580323,0.890008257365024,2.5,0.0,24-29
1221,1234,36,1,Travel_Rarely,Research & Development,0.621371,3,Life Sciences,Male,1,Research Director,Single,76436.83540584,7.0,12,1,10.0,2,5,0,3,5.9552342704147225,7.204444444444444,1482.8533333333332,1.7828512410372224,20,3.0,1.0,3.0,3,3,51.54713125539951,1.51127555883259,4.0,0.2333333333333333,36-41
1222,1235,34,0,Travel_Rarely,Sales,14.912904,3,Marketing,Male,4,Research Scientist,Single,38204.48463048,0.0,11,1,13.0,2,12,2,11,5.825620258812778,7.1002777777777775,1450.5794444444443,1.2907715855233333,11,1.0,2.0,3.0,3,3,26.33739556754293,1.029933248897133,2.333333333333333,0.0,30-35
1223,1236,21,0,Travel_Rarely,Sales,1.242742,3,Life Sciences,Male,2,Manufacturing Director,Single,191677.27755708,1.0,12,1,0.0,3,0,0,0,5.515640339134167,6.794722222222222,1373.3944444444444,1.6577076919397222,20,3.0,4.0,3.0,3,3,139.5646227727504,6.526894029796583,6.0,0.0833333333333333,18-23
1224,1237,34,1,Travel_Rarely,Sales,9.320565,2,Marketing,Female,2,Research Scientist,Single,117915.59205972,2.0,13,0,8.0,2,4,1,3,7.281504908522778,8.78138888888889,1813.094722222222,1.998507963668056,17,2.0,1.0,3.0,1,3,65.03553874736153,0.8240054872416805,2.0,0.125,30-35
1225,1238,53,0,Travel_Rarely,Sales,1.242742,1,Life Sciences,Male,5,Human Resources,Divorced,44056.375055280005,4.0,15,0,26.0,4,14,4,8,6.85021753681389,8.441111111111113,1705.7041666666669,2.104236872645,21,3.0,3.0,2.0,3,3,25.828848821643064,2.6276537793531145,1.8,0.0512820512820512,48-53
1226,1239,32,1,Travel_Frequently,Research & Development,6.21371,3,Medical,Female,2,Manufacturing Director,Single,231261.13635912,1.0,13,0,10.0,2,10,6,7,8.808867692994166,10.761111111111113,2193.408055555556,2.4841960515947226,18,2.0,1.0,3.0,3,3,105.43461613235718,0.6811318104791035,0.5714285714285714,0.05,30-35
1227,1240,42,0,Travel_Rarely,Research & Development,6.21371,3,Technical Degree,Male,2,Laboratory Technician,Married,92668.86479844,0.0,20,0,10.0,5,9,4,2,6.698487282463056,7.805555555555555,1667.9233333333334,1.178568642591389,7,3.0,2.0,3.0,2,4,55.559427071052426,2.687173870901393,1.4,0.0,42-47
1228,1241,44,0,Travel_Rarely,Research & Development,1.864113,1,Life Sciences,Female,1,Manufacturing Director,Married,32673.0548718,3.0,15,2,24.0,0,22,5,17,6.872951807228889,7.939722222222223,1711.365,1.2858800391916667,8,1.0,4.0,3.0,3,3,19.09180967929109,1.7459747044026328,0.5,0.125,42-47
1229,1242,46,0,Travel_Rarely,Sales,1.242742,3,Life Sciences,Female,1,Research Scientist,Single,47651.1077448,3.0,13,2,22.0,3,2,2,1,7.397981927710833,8.77888888888889,1842.0975,2.1491603141197224,19,2.0,1.0,2.0,1,3,25.86785321884428,0.5406879928993994,2.0,0.0681818181818181,42-47
1230,1243,33,0,Travel_Rarely,Sales,1.864113,3,Medical,Male,1,Manufacturing Director,Single,60929.32578012001,4.0,14,0,7.0,3,1,0,0,6.318618920124723,7.277777777777778,1573.3361111111112,1.1918189544147224,8,3.0,4.0,3.0,3,3,38.72619801314475,5.697447568065934,4.0,0.1904761904761904,30-35
1231,1244,44,0,Travel_Rarely,Human Resources,16.155646,3,Life Sciences,Male,5,Healthcare Representative,Married,66307.49174196,2.0,21,0,9.0,2,4,1,3,8.258628960285556,9.3825,2056.398611111111,1.535762763445278,8,4.0,4.0,4.0,3,4,32.24447409353812,7.749470318592336,3.5,0.0555555555555555,42-47
1232,1245,30,0,Travel_Rarely,Research & Development,0.621371,4,Technical Degree,Female,1,Research Scientist,Single,73859.21700444,1.0,16,1,10.0,3,10,1,8,5.968661311914167,6.832777777777777,1486.1966666666667,0.9891394182697224,6,4.0,3.0,3.0,3,3,49.696798991008365,6.031503233085057,2.5,0.025,30-35
1233,1246,39,1,Travel_Rarely,Human Resources,0.621371,4,Medical,Male,1,Sales Executive,Married,51176.17507211999,3.0,14,1,19.0,3,1,0,0,6.078459393128056,7.440833333333333,1513.536388888889,1.6746610186069446,17,4.0,4.0,4.0,3,3,33.81231891602503,10.52898372116372,5.0,0.0394736842105263,36-41
1234,1247,24,1,Travel_Rarely,Human Resources,1.242742,5,Human Resources,Male,3,Sales Executive,Married,66432.88939391999,2.0,11,1,6.0,2,2,2,0,9.482291387773056,10.410833333333333,2361.0905555555555,1.388327606631389,5,2.0,4.0,2.0,2,3,28.136527520135115,1.6873558663922947,2.0,0.1666666666666666,24-29
1235,1248,43,0,Travel_Rarely,Sales,5.592339,5,Technical Degree,Female,1,Research Director,Divorced,17750.73428856,1.0,19,0,6.0,3,5,1,4,6.096771530566667,7.306666666666667,1518.0961111111112,1.5710819474405555,15,4.0,3.0,2.0,2,3,11.692760529877152,3.9365096559177295,2.0,0.0416666666666666,42-47
1236,1249,50,1,Travel_Rarely,Research & Development,7.456452,4,Medical,Male,1,Research Director,Married,68272.05495599999,1.0,11,0,3.0,3,3,0,2,8.704915216421112,9.806944444444444,2167.5238888888894,1.3994916928416667,6,1.0,3.0,3.0,2,3,31.49771742123564,1.0338986395895315,4.0,0.3333333333333333,48-53
1237,1250,35,0,Travel_Rarely,Sales,1.242742,4,Marketing,Male,3,Manufacturing Director,Married,145823.53615703998,1.0,13,0,2.0,1,2,2,2,6.887427487728612,8.121944444444445,1714.9694444444444,1.2136878355230556,7,4.0,4.0,3.0,3,3,85.02981591271369,6.969220378076141,1.3333333333333333,0.125,30-35
1238,1251,36,0,Travel_Rarely,Research & Development,15.534275,1,Life Sciences,Female,4,Sales Executive,Married,236959.76298708003,9.0,12,1,6.0,2,1,0,0,8.385918116911945,9.872222222222222,2088.0936111111114,2.4314757287108337,19,2.0,1.0,4.0,2,3,113.48138882575746,0.953980218798743,7.0,0.75,36-41
1239,1252,33,0,Travel_Frequently,Sales,5.592339,2,Marketing,Male,4,Human Resources,Married,40531.30772796,2.0,11,0,10.0,2,5,1,3,6.267365015617778,7.317777777777778,1560.5738888888889,1.381103486425,11,3.0,1.0,3.0,2,3,25.972052984186373,1.4360101857116525,3.0,0.0666666666666666,30-35
1240,1253,35,0,Travel_Rarely,Research & Development,6.21371,1,Medical,Male,1,Research Scientist,Divorced,80324.16261659999,1.0,14,1,1.0,2,1,0,0,5.940225345827501,7.047222222222223,1479.1161111111112,1.2515864750844443,10,3.0,4.0,3.0,3,3,54.30551530958616,6.060376148067668,4.0,0.3333333333333333,30-35
1241,1254,27,0,Travel_Rarely,Sales,4.970968,2,Marketing,Female,3,Research Scientist,Divorced,64078.20015156,1.0,15,1,1.0,3,1,0,0,7.0077744310575,8.532222222222224,1744.9358333333332,2.0976782304511112,20,4.0,1.0,3.0,2,3,36.72238195094662,1.712383884221164,7.0,0.25,24-29
1242,1255,26,1,Travel_Rarely,Sales,2.485484,3,Marketing,Male,2,Manager,Single,33495.10614576,1.0,12,0,1.0,6,1,0,1,7.507933958054167,8.32888888888889,1869.4755555555555,1.2168952248869445,6,1.0,3.0,2.0,3,3,17.916846276070295,0.7991546054508745,8.0,1.0,24-29
1243,1256,27,0,Travel_Frequently,Sales,14.912904,3,Life Sciences,Male,4,Healthcare Representative,Single,44195.70577968,1.0,20,1,9.0,1,9,1,7,6.567569165550834,7.7122222222222225,1635.324722222222,1.377636794476389,10,4.0,3.0,3.0,3,4,27.02564523064448,5.481480147758842,3.0,0.0277777777777777,24-29
1244,1257,30,0,Travel_Frequently,Research & Development,0.621371,4,Medical,Male,1,Research Scientist,Single,28325.936270520004,1.0,14,1,12.0,3,12,3,7,6.269079651940833,7.493611111111111,1561.0008333333333,1.8766874438783328,20,3.0,4.0,3.0,1,3,18.14600970457736,5.742469708269669,1.25,0.0277777777777777,30-35
1245,1258,41,1,Travel_Rarely,Sales,12.42742,4,Marketing,Male,2,Sales Executive,Married,142242.73653996,1.0,13,1,23.0,2,22,15,8,5.483209504685278,6.712777777777778,1365.319166666667,1.6518962331508331,20,2.0,3.0,3.0,3,3,104.18277279973728,3.2827489054757817,0.3125,0.0217391304347826,36-41
1246,1259,34,0,Non-Travel,Research & Development,4.349597,2,Technical Degree,Female,1,Research Scientist,Single,120103.0844328,0.0,13,1,10.0,2,9,8,7,7.3489491298525,8.72388888888889,1829.888333333333,1.887179878478056,15,2.0,3.0,3.0,2,3,65.63410577847648,2.4493297860617083,0.4444444444444444,0.0,30-35
1247,1260,37,0,Travel_Rarely,Research & Development,10.563307,3,Life Sciences,Female,3,Sales Executive,Married,28757.86151616,4.0,16,0,8.0,3,1,0,0,5.661257251226944,6.857777777777778,1409.6530555555555,1.6093985071319443,18,2.0,2.0,3.0,2,3,20.40066625104877,2.119670502060171,6.0,0.25,36-41
1248,1261,46,0,Travel_Frequently,Research & Development,12.42742,3,Technical Degree,Male,3,Sales Executive,Single,56219.9472954,4.0,14,1,14.0,2,9,0,8,9.131313029897225,10.211388888888887,2273.696944444445,1.3482245379352775,5,1.0,4.0,3.0,3,3,24.72622722776134,2.384698591352481,6.0,0.2857142857142857,42-47
1249,1262,35,0,Travel_Rarely,Research & Development,4.970968,4,Medical,Female,3,Research Scientist,Married,53475.13202471999,1.0,16,1,1.0,2,1,0,1,6.382447568049723,7.674166666666666,1589.2294444444444,1.862379460693889,19,4.0,4.0,3.0,3,3,33.6484654318833,7.520625823905876,6.0,0.25,30-35
1250,1263,48,1,Travel_Rarely,Research & Development,1.242742,4,Technical Degree,Female,1,Sales Executive,Single,63966.73557204001,9.0,16,0,23.0,6,1,0,0,8.66107429718861,10.187777777777775,2156.6075,2.3666157170958337,17,1.0,3.0,3.0,1,3,29.66081476209278,1.0391320627420786,7.0,0.391304347826087,48-53
1251,1264,28,1,Travel_Rarely,Research & Development,6.21371,1,Medical,Male,1,Sales Executive,Single,35682.59851884,1.0,22,1,2.0,3,2,2,2,10.125659303881944,11.413055555555555,2521.2891666666665,2.396015686677778,13,3.0,3.0,2.0,3,4,14.15252125404365,1.7776620227681583,1.6666666666666667,0.1666666666666666,24-29
1252,1265,44,0,Travel_Rarely,Research & Development,0.621371,1,Medical,Female,3,Research Scientist,Divorced,21777.39222372,5.0,12,2,9.0,3,4,1,3,8.971625390450555,10.269166666666669,2233.9347222222223,1.9595529770438889,11,2.0,1.0,2.0,3,3,9.748446096964187,0.4458500913622208,4.0,0.2777777777777778,42-47
1253,1266,35,0,Non-Travel,Research & Development,3.106855,4,Technical Degree,Female,3,Manufacturing Director,Married,68244.18881112,2.0,15,2,10.0,2,4,2,3,9.051015171798056,10.481666666666667,2253.702777777778,2.0620727276897224,12,3.0,1.0,3.0,3,3,30.280917911638248,0.9943635966983004,2.333333333333333,0.0666666666666666,30-35
1254,1267,26,0,Travel_Rarely,Research & Development,2.485484,4,Life Sciences,Female,3,Sales Executive,Married,66725.48391516,7.0,20,1,5.0,2,2,0,0,9.871730254350556,11.136111111111113,2458.060833333333,1.8250713417122224,8,3.0,4.0,2.0,3,4,27.14557874659056,2.431184744885325,6.0,0.4666666666666667,24-29
1255,1268,33,0,Travel_Frequently,Sales,18.019759,4,Life Sciences,Female,1,Human Resources,Single,44307.1703592,1.0,14,1,15.0,2,15,8,12,8.07588799643,9.118333333333334,2010.8961111111112,1.0744091027283336,4,1.0,4.0,3.0,3,3,22.033545201257706,1.4859047085973307,0.4444444444444444,0.0666666666666666,30-35
1256,1269,35,0,Travel_Frequently,Research & Development,9.320565,3,Medical,Male,3,Manufacturing Director,Married,91247.69140956,1.0,20,0,9.0,3,9,1,8,6.0314212405175,7.214722222222222,1501.8238888888889,1.6611447452891668,17,2.0,1.0,2.0,3,4,60.75791714637647,0.6631936057009338,3.0,0.0555555555555555,30-35
1257,1270,35,0,Travel_Rarely,Human Resources,1.864113,2,Life Sciences,Female,1,Laboratory Technician,Married,89004.46674671999,3.0,13,0,4.0,6,2,2,2,8.224201249441945,9.569722222222222,2047.826111111111,2.177897200228056,16,3.0,1.0,3.0,2,3,43.46290256960728,1.094331197283225,2.333333333333333,0.25,30-35
